,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Order Date,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
808,809,46,Male,Shoes,Footwear,96,Wisconsin,Lavender,3/16/2023,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months
809,810,48,Male,Boots,Footwear,81,South Carolina,Violet,3/17/2023,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly
810,811,52,Male,Scarf,Accessories,83,South Dakota,Lavender,3/17/2023,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly
811,812,18,Male,Sneakers,Footwear,35,Illinois,Green,3/17/2023,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly
812,813,64,Male,Boots,Footwear,56,Alaska,Olive,3/17/2023,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly
813,814,54,Male,Handbag,Accessories,45,Montana,Olive,3/17/2023,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
814,815,31,Male,Shirt,Clothing,62,Minnesota,Pink,3/17/2023,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly
815,816,30,Male,Hat,Accessories,84,West Virginia,Teal,3/17/2023,3,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly
816,817,26,Male,Sweater,Clothing,24,Illinois,Cyan,3/17/2023,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly
817,818,25,Male,Handbag,Accessories,21,Nevada,Gray,3/17/2023,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly
818,819,59,Male,Shirt,Clothing,91,Idaho,Peach,3/18/2023,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
819,820,55,Male,Sunglasses,Accessories,36,Colorado,Teal,3/18/2023,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly
820,821,56,Male,Sneakers,Footwear,39,Louisiana,Turquoise,3/18/2023,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly
821,822,62,Male,Hoodie,Clothing,39,Vermont,Green,3/18/2023,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly
822,823,35,Male,Shirt,Clothing,59,Mississippi,Magenta,3/18/2023,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually
823,824,51,Male,Sunglasses,Accessories,27,Georgia,Green,3/18/2023,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly
824,825,61,Male,Blouse,Clothing,94,Georgia,White,3/18/2023,3,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly
825,826,27,Male,Belt,Accessories,94,Nebraska,Brown,3/18/2023,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly
826,827,54,Male,Dress,Clothing,94,Massachusetts,Purple,3/18/2023,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly
827,828,31,Male,Shoes,Footwear,51,Colorado,Green,3/18/2023,,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly
828,829,24,Male,Socks,Clothing,62,Nevada,Peach,3/18/2023,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly
829,830,42,Male,Socks,Clothing,57,Idaho,Silver,3/19/2023,3.1,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly
830,831,41,Male,Shorts,Clothing,76,Wyoming,Maroon,3/19/2023,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually
831,832,66,Male,Gloves,Accessories,63,Washington,Red,3/19/2023,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months
832,833,58,Male,Jacket,Outerwear,80,California,Blue,3/19/2023,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
833,834,43,Male,Handbag,Accessories,68,Oklahoma,Purple,3/19/2023,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually
834,835,52,Male,Backpack,Accessories,89,Nevada,Indigo,3/19/2023,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly
835,836,35,Male,Boots,Footwear,26,Maryland,Indigo,3/19/2023,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly
836,837,23,Male,Gloves,Accessories,90,West Virginia,Violet,3/19/2023,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly
837,838,25,Male,Hoodie,Clothing,28,Illinois,Brown,3/19/2023,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months
838,839,33,Male,Coat,Outerwear,29,Kentucky,Gray,3/19/2023,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually
839,840,48,Male,Shirt,Clothing,31,Illinois,Teal,3/20/2023,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
840,841,42,Male,Shirt,Clothing,24,Alabama,Teal,3/20/2023,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly
841,842,55,Male,Sweater,Clothing,88,Texas,Beige,3/20/2023,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly
842,843,59,Male,Shirt,Clothing,87,Missouri,Violet,3/20/2023,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly
843,844,65,Male,Hoodie,Clothing,80,Pennsylvania,Beige,3/20/2023,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly
844,845,59,Male,Sandals,Footwear,48,Missouri,Purple,3/20/2023,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly
845,846,31,Male,Belt,Accessories,21,Michigan,Charcoal,3/20/2023,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly
846,847,49,Male,Boots,Footwear,72,Kentucky,Pink,3/20/2023,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly
847,848,53,Male,Hoodie,Clothing,44,New Jersey,Blue,3/20/2023,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly
848,849,48,Male,Sandals,Footwear,73,Delaware,Lavender,3/20/2023,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
849,850,23,Male,Jeans,Clothing,61,Missouri,Charcoal,3/20/2023,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly
850,851,68,Male,Shoes,Footwear,20,Connecticut,Turquoise,3/20/2023,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly
851,852,35,Male,Sandals,Footwear,86,Massachusetts,Red,3/20/2023,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly
852,853,34,Male,Dress,Clothing,60,Florida,Yellow,3/20/2023,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months
853,854,62,Male,Hat,Accessories,43,Delaware,Orange,3/20/2023,4,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly
854,855,21,Male,Pants,Clothing,44,California,Blue,3/20/2023,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly
855,856,70,Male,Socks,Clothing,76,Oregon,Gold,3/20/2023,3,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
856,857,55,Male,Shirt,Clothing,33,Alaska,Gold,3/20/2023,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly
857,858,43,Male,Shorts,Clothing,60,Missouri,Cyan,3/21/2023,3,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months
858,859,19,Male,Jacket,Outerwear,26,Oklahoma,Olive,3/21/2023,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly
859,860,47,Male,Hoodie,Clothing,73,Wisconsin,Teal,3/21/2023,4,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly
860,861,26,Male,Shoes,Footwear,87,South Carolina,Maroon,3/21/2023,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly
861,862,46,Male,Skirt,Clothing,100,Virginia,Green,3/21/2023,3.3,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months
862,863,19,Male,Coat,Outerwear,84,Arkansas,Charcoal,3/21/2023,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly
863,864,49,Male,Sneakers,Footwear,41,Vermont,Cyan,3/21/2023,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly
864,865,51,Male,Jeans,Clothing,59,Kentucky,Charcoal,3/21/2023,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually
865,866,64,Male,Blouse,Clothing,26,Colorado,Charcoal,3/21/2023,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually
866,867,67,Male,Sunglasses,Accessories,69,New Mexico,Lavender,3/21/2023,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly
867,868,37,Male,Jacket,Outerwear,20,Colorado,Turquoise,3/21/2023,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
868,869,40,Male,Dress,Clothing,83,North Carolina,Green,3/21/2023,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months
869,870,38,Male,Hat,Accessories,54,New Hampshire,Silver,3/22/2023,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly
870,871,66,Male,Hoodie,Clothing,66,West Virginia,Blue,3/22/2023,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly
871,872,47,Male,Handbag,Accessories,42,Hawaii,Charcoal,3/22/2023,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly
872,873,56,Male,Jeans,Clothing,33,North Dakota,Pink,3/22/2023,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly
873,874,51,Male,Boots,Footwear,77,Mississippi,Pink,3/22/2023,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly
874,875,25,Male,Jacket,Outerwear,65,Maine,Magenta,3/22/2023,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months
875,876,37,Male,Sandals,Footwear,39,North Dakota,Gray,3/22/2023,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
876,877,41,Male,Belt,Accessories,51,Nebraska,Gray,3/22/2023,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly
877,878,64,Male,Handbag,Accessories,65,Nebraska,Orange,3/22/2023,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months
878,879,23,Male,Sunglasses,Accessories,89,Tennessee,Black,3/22/2023,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly
879,880,62,Male,Skirt,Clothing,76,Wyoming,Lavender,3/22/2023,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly
880,881,39,Male,Backpack,Accessories,75,Nevada,Red,3/22/2023,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly
881,882,52,Male,Sandals,Footwear,61,South Carolina,Silver,3/22/2023,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually
882,883,50,Male,Boots,Footwear,35,Virginia,Cyan,3/22/2023,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months
883,884,28,Male,Sneakers,Footwear,37,Pennsylvania,Gold,3/23/2023,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly
884,885,67,Male,Skirt,Clothing,91,Hawaii,Yellow,3/23/2023,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly
885,886,41,Male,Dress,Clothing,99,Ohio,Purple,3/23/2023,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months
886,887,19,Male,Shorts,Clothing,54,Utah,Brown,3/23/2023,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly
887,888,70,Male,Handbag,Accessories,47,Minnesota,Turquoise,3/23/2023,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly
888,889,49,Male,Scarf,Accessories,77,New Hampshire,Gold,3/23/2023,3.6,Yes,Express,Yes,Yes,44,Cash,Annually
889,890,59,Male,Belt,Accessories,84,Arizona,Olive,3/23/2023,2.8,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly
890,891,52,Male,Gloves,Accessories,51,New York,Purple,3/23/2023,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
891,892,20,Male,Skirt,Clothing,26,Pennsylvania,Lavender,3/23/2023,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months
892,893,31,Male,Shorts,Clothing,64,New Mexico,Gray,3/23/2023,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly
893,894,33,Male,Backpack,Accessories,51,Nebraska,Red,3/23/2023,4.7,Yes,Express,Yes,Yes,14,Venmo,Monthly
894,895,44,Male,Hoodie,Clothing,60,Wyoming,Purple,3/23/2023,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly
895,896,40,Male,Hat,Accessories,69,Mississippi,Olive,3/24/2023,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly
896,897,69,Male,Jewelry,Accessories,29,Arkansas,Lavender,3/24/2023,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly
897,898,29,Male,Shirt,Clothing,91,Illinois,Gray,3/24/2023,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly
898,899,54,Male,Belt,Accessories,70,Nevada,Red,3/24/2023,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
899,900,65,Male,Sweater,Clothing,58,Rhode Island,Peach,3/24/2023,4,Yes,Standard,Yes,Yes,20,PayPal,Annually
900,901,54,Male,Hat,Accessories,98,West Virginia,Gray,3/24/2023,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly
901,902,60,Male,Scarf,Accessories,68,Missouri,Violet,3/25/2023,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly
902,903,43,Male,Hat,Accessories,44,Kentucky,Beige,3/25/2023,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly
903,904,44,Male,Jacket,Outerwear,45,Washington,Blue,3/25/2023,3.3,Yes,Express,Yes,Yes,3,PayPal,Quarterly
904,905,69,Male,T-shirt,Clothing,99,Alaska,Magenta,3/25/2023,2.9,Yes,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months
905,906,46,Male,Dress,Clothing,68,Mississippi,Cyan,3/25/2023,2.8,Yes,Standard,Yes,Yes,16,Venmo,Annually
906,907,41,Male,Pants,Clothing,56,South Carolina,Red,3/25/2023,4.2,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly
907,908,32,Male,Sweater,Clothing,43,Missouri,Cyan,3/25/2023,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly
908,909,26,Male,Sunglasses,Accessories,99,New Jersey,Turquoise,3/25/2023,3.6,Yes,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months
909,910,61,Male,Belt,Accessories,56,Louisiana,Silver,3/25/2023,2.7,Yes,Express,Yes,Yes,36,PayPal,Weekly
910,911,49,Male,Hoodie,Clothing,25,South Carolina,Pink,3/26/2023,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly
911,912,53,Male,Pants,Clothing,74,Vermont,Black,3/26/2023,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly
912,913,24,Male,Hoodie,Clothing,56,Arkansas,Green,3/26/2023,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly
913,914,37,Male,Sneakers,Footwear,47,Utah,Yellow,3/26/2023,2.6,Yes,Next Day Air,Yes,Yes,29,Cash,Every 3 Months
914,915,43,Male,Dress,Clothing,67,Washington,Purple,3/26/2023,4.1,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months
915,916,31,Male,Dress,Clothing,22,Rhode Island,Purple,3/26/2023,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly
916,917,49,Male,Jeans,Clothing,34,Illinois,Blue,3/26/2023,2.7,Yes,Standard,Yes,Yes,16,Venmo,Monthly
917,918,69,Male,Sweater,Clothing,64,Missouri,Maroon,3/26/2023,3.7,Yes,Standard,Yes,Yes,11,Bank Transfer,Quarterly
918,919,65,Male,Shorts,Clothing,42,North Carolina,Orange,3/26/2023,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly
919,920,41,Male,Shirt,Clothing,82,Massachusetts,Green,3/26/2023,2.6,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly
920,921,37,Male,Belt,Accessories,81,Arkansas,Gold,3/26/2023,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly
921,922,70,Male,Coat,Outerwear,24,South Dakota,Silver,3/26/2023,4.1,Yes,Express,Yes,Yes,18,PayPal,Weekly
922,923,63,Male,Sneakers,Footwear,60,Georgia,Cyan,3/26/2023,4.2,Yes,Standard,Yes,Yes,13,Credit Card,Monthly
923,924,55,Male,Shirt,Clothing,24,Arkansas,Silver,3/27/2023,4.2,Yes,2-Day Shipping,Yes,Yes,7,PayPal,Weekly
924,925,52,Male,Socks,Clothing,78,Kansas,Beige,3/27/2023,3.1,Yes,Standard,Yes,Yes,37,Cash,Quarterly
925,926,22,Male,Jeans,Clothing,88,Arizona,Teal,3/27/2023,4.9,Yes,Express,Yes,Yes,8,Cash,Monthly
926,927,54,Male,Jeans,Clothing,63,Massachusetts,Green,3/27/2023,4.4,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly
927,928,28,Male,Sneakers,Footwear,78,New Mexico,Black,3/27/2023,,Yes,Standard,Yes,Yes,8,Venmo,Bi-Weekly
928,929,67,Male,Dress,Clothing,37,Arkansas,Yellow,3/27/2023,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Every 3 Months
929,930,59,Male,Boots,Footwear,94,Nebraska,White,3/27/2023,4.5,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly
930,931,26,Male,T-shirt,Clothing,78,Hawaii,Green,3/27/2023,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
931,932,24,Male,Coat,Outerwear,36,Nebraska,Silver,3/27/2023,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
932,933,62,Male,Skirt,Clothing,24,Indiana,Blue,3/27/2023,3.2,Yes,Standard,Yes,Yes,45,Debit Card,Bi-Weekly
933,934,70,Male,Sneakers,Footwear,84,Colorado,Magenta,3/28/2023,2.7,Yes,Store Pickup,Yes,Yes,33,Debit Card,Monthly
934,935,45,Male,Jeans,Clothing,47,Oregon,Yellow,3/28/2023,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly
935,936,58,Male,Hoodie,Clothing,51,Ohio,White,3/28/2023,2.6,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly
936,937,31,Male,Shoes,Footwear,84,Maine,Pink,3/28/2023,2.7,Yes,Free Shipping,Yes,Yes,28,Cash,Weekly
937,938,32,Male,Shorts,Clothing,24,Iowa,Magenta,3/28/2023,2.7,Yes,Express,Yes,Yes,18,Venmo,Quarterly
938,939,36,Male,Blouse,Clothing,97,Wisconsin,Teal,3/28/2023,4.8,Yes,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly
939,940,25,Male,T-shirt,Clothing,89,New York,Indigo,3/28/2023,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly
940,941,48,Male,Belt,Accessories,44,Colorado,Maroon,3/28/2023,2.6,Yes,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months
941,942,39,Male,Handbag,Accessories,35,Illinois,Black,3/28/2023,4.5,Yes,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months
942,943,26,Male,Dress,Clothing,91,Arizona,Cyan,3/29/2023,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly
943,944,32,Male,Hat,Accessories,63,Oklahoma,Cyan,3/29/2023,3.8,Yes,Next Day Air,Yes,Yes,13,Venmo,Fortnightly
944,945,54,Male,Belt,Accessories,97,Indiana,Gray,3/29/2023,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly
945,946,38,Male,Boots,Footwear,38,Minnesota,Violet,3/29/2023,4.1,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
946,947,46,Male,Coat,Outerwear,24,Pennsylvania,Blue,3/29/2023,2.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly
947,948,57,Male,Blouse,Clothing,32,Indiana,Charcoal,3/29/2023,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
948,949,49,Male,Hat,Accessories,90,Alabama,Olive,3/30/2023,4.9,Yes,Express,Yes,Yes,11,Venmo,Every 3 Months
949,950,33,Male,Jeans,Clothing,36,Montana,Olive,3/30/2023,3.4,Yes,Standard,Yes,Yes,49,Venmo,Monthly
950,951,54,Male,Backpack,Accessories,37,New Mexico,Turquoise,3/30/2023,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly
951,952,47,Male,Dress,Clothing,51,Alaska,Cyan,3/30/2023,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly
952,953,36,Male,Hat,Accessories,71,Idaho,Red,3/30/2023,3.1,Yes,2-Day Shipping,Yes,Yes,28,PayPal,Monthly
953,954,68,Male,Sunglasses,Accessories,50,Utah,Cyan,3/30/2023,3.6,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
954,955,60,Male,Hat,Accessories,74,Louisiana,Turquoise,3/30/2023,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months
955,956,55,Male,Dress,Clothing,75,Mississippi,Lavender,3/30/2023,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly
956,957,29,Male,Shirt,Clothing,99,Mississippi,Cyan,3/31/2023,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
957,958,38,Male,Scarf,Accessories,23,Indiana,Violet,3/31/2023,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly
958,959,70,Male,Sneakers,Footwear,53,Washington,Beige,3/31/2023,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
959,960,36,Male,Skirt,Clothing,99,Nevada,Cyan,3/31/2023,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly
960,961,18,Male,Jewelry,Accessories,48,Louisiana,Indigo,3/31/2023,4.4,Yes,Standard,Yes,Yes,20,Venmo,Quarterly
961,962,62,Male,Boots,Footwear,72,Pennsylvania,Olive,3/31/2023,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
962,963,29,Male,Sunglasses,Accessories,64,Michigan,Green,3/31/2023,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly
963,964,21,Male,Boots,Footwear,63,South Carolina,Green,3/31/2023,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly
964,965,42,Male,Sandals,Footwear,51,Arizona,Beige,3/31/2023,2.6,Yes,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly
965,966,43,Male,Boots,Footwear,55,Delaware,Black,3/31/2023,5,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually
966,967,58,Male,Dress,Clothing,55,Kentucky,Brown,3/31/2023,4.9,Yes,Express,Yes,Yes,19,Cash,Annually
967,968,27,Male,Hoodie,Clothing,26,Georgia,Silver,3/31/2023,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly
968,969,57,Male,Shorts,Clothing,67,North Carolina,Gray,3/31/2023,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
969,970,40,Male,Coat,Outerwear,31,California,Pink,3/31/2023,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly
970,971,45,Male,Jeans,Clothing,66,California,Maroon,3/31/2023,4.4,Yes,Free Shipping,Yes,Yes,4,Cash,Monthly
971,972,47,Male,Sunglasses,Accessories,67,Indiana,Cyan,4/1/2023,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly
972,973,61,Male,Sneakers,Footwear,61,Colorado,Gold,4/1/2023,3,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
973,974,60,Male,Jacket,Outerwear,75,Colorado,Teal,4/1/2023,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly
974,975,69,Male,Skirt,Clothing,90,North Carolina,Beige,4/1/2023,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
975,976,58,Male,Sweater,Clothing,40,Washington,Olive,4/1/2023,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly
976,977,34,Male,T-shirt,Clothing,90,Florida,Gray,4/1/2023,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
977,978,20,Male,Belt,Accessories,20,Washington,Black,4/2/2023,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly
978,979,56,Male,Gloves,Accessories,40,Colorado,Turquoise,4/2/2023,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly
979,980,64,Male,Hat,Accessories,33,New Hampshire,Brown,4/2/2023,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly
980,981,56,Male,Boots,Footwear,98,Maryland,Magenta,4/2/2023,4,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
981,982,27,Male,Belt,Accessories,42,Maryland,Silver,4/2/2023,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
982,983,35,Male,Coat,Outerwear,62,Texas,Red,4/2/2023,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly
983,984,24,Male,Hat,Accessories,45,New Mexico,Indigo,4/2/2023,3.5,Yes,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly
984,985,26,Male,Shoes,Footwear,78,Utah,Green,4/2/2023,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
985,986,32,Male,Handbag,Accessories,80,West Virginia,Gray,4/2/2023,5,Yes,Express,Yes,Yes,12,Bank Transfer,Annually
986,987,54,Male,Scarf,Accessories,96,Connecticut,Peach,4/3/2023,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
987,988,62,Male,Handbag,Accessories,47,West Virginia,Charcoal,4/3/2023,2.8,Yes,Express,Yes,Yes,48,PayPal,Weekly
988,989,50,Male,Pants,Clothing,84,Ohio,Orange,4/3/2023,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly
989,990,70,Male,Shoes,Footwear,31,Texas,Beige,4/3/2023,3.1,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
990,991,48,Male,Sunglasses,Accessories,63,Washington,Yellow,4/3/2023,4.8,Yes,Store Pickup,Yes,Yes,24,Cash,Weekly
991,992,20,Male,Shorts,Clothing,97,Wisconsin,White,4/3/2023,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly
992,993,46,Male,Jacket,Outerwear,99,Louisiana,Gray,4/3/2023,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly
993,994,51,Male,Sandals,Footwear,90,Iowa,Peach,4/3/2023,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly
994,995,53,Male,Shoes,Footwear,68,New York,Violet,4/3/2023,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly
995,996,44,Male,Jewelry,Accessories,80,Idaho,Magenta,4/4/2023,3,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly
996,997,29,Male,Sandals,Footwear,91,Delaware,Maroon,4/4/2023,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly
